ra,dec,dist_au,zone
251.752989,-20.999388,9.040251,C
251.746041,-21.000297,9.039830,C
251.748067,-21.001446,9.039506,C
251.750235,-21.001692,9.039470,C
251.751848,-21.001363,9.039605,C
251.753813,-21.000171,9.040019,C
251.751115,-21.001665,9.039496,C
251.753437,-20.999250,9.040303,C
251.747382,-20.998783,9.040334,C
251.754008,-21.000015,9.040072,C
251.753469,-21.000320,9.039966,C
251.748897,-20.998322,9.040509,C
251.747022,-21.000988,9.039631,C
251.748218,-20.998648,9.040393,C
251.750923,-20.998433,9.040513,C
251.753793,-21.000635,9.039872,C
251.753570,-21.000869,9.039794,C
251.749905,-20.998439,9.040492,C
251.746274,-21.000273,9.039842,C
251.750690,-20.998582,9.040461,C
251.745920,-20.999509,9.040077,C
251.753850,-21.000155,9.040025,C
251.746308,-21.000167,9.039876,C
251.750378,-21.001727,9.039462,C
251.750024,-20.998546,9.040460,C
251.751310,-21.001697,9.039489,C
251.746174,-20.999441,9.040103,C
251.752605,-21.001143,9.039689,C
251.749889,-20.998310,9.040532,C
251.745874,-20.999702,9.040015,C
251.747490,-21.001213,9.039568,C
251.750981,-21.001737,9.039470,C
251.748865,-21.001577,9.039480,C
251.752586,-21.001371,9.039617,C
251.748304,-21.001375,9.039533,C
251.752472,-20.998957,9.040377,C
251.746391,-20.999533,9.040078,C
251.746704,-20.998970,9.040262,C
251.751406,-21.001692,9.039492,C
251.747956,-20.998427,9.040458,C
251.746139,-20.999443,9.040102,C
251.750517,-21.001721,9.039466,C
251.753527,-21.001052,9.039736,C
251.753262,-21.000999,9.039747,C
251.753701,-21.000534,9.039902,C
251.746569,-20.999430,9.040114,C
251.746113,-21.000253,9.039845,C
251.753038,-20.999061,9.040355,C
251.751260,-21.001712,9.039483,C
251.746985,-20.998692,9.040355,C
251.753117,-21.001054,9.039727,C
251.747602,-20.998669,9.040375,C
251.746176,-21.000319,9.039826,C
251.752219,-21.001504,9.039568,C
251.746485,-21.000553,9.039758,C
251.748050,-20.998462,9.040449,C
251.746515,-21.000374,9.039815,C
251.753463,-20.999348,9.040273,C
251.751083,-20.998415,9.040522,C
251.751487,-20.998600,9.040471,C
251.751723,-21.001573,9.039536,C
251.750326,-21.001752,9.039453,C
251.746004,-20.999490,9.040084,C
251.752691,-21.001225,9.039665,C
251.750422,-20.998315,9.040541,C
251.753008,-20.999167,9.040321,C
251.752643,-20.998926,9.040390,C
251.751952,-21.001484,9.039568,C
251.752766,-21.001163,9.039686,C
251.749760,-20.998269,9.040542,C
251.751978,-21.001546,9.039550,C
251.746023,-20.999359,9.040126,C
251.749658,-21.001661,9.039469,C
251.747547,-20.998538,9.040415,C
251.754063,-21.000137,9.040035,C
251.750592,-21.001531,9.039528,C
251.751021,-21.001673,9.039491,C
251.751840,-20.998759,9.040428,C
251.746486,-21.000735,9.039700,C
251.752011,-20.998722,9.040442,C
251.751150,-20.998528,9.040487,C
251.748786,-21.001301,9.039565,C
251.746633,-21.000553,9.039761,C
251.746992,-21.001047,9.039611,C
251.752512,-21.001191,9.039672,C
251.753473,-20.999491,9.040228,C
251.746282,-21.000481,9.039776,C
251.748428,-21.001506,9.039494,C
251.746311,-21.000468,9.039781,C
251.751062,-20.998569,9.040473,C
251.753704,-21.000269,9.039986,C
251.749632,-21.001699,9.039456,C
251.751505,-21.001556,9.039537,C
251.751543,-20.998639,9.040460,C
251.753843,-21.000814,9.039817,C
251.753070,-21.001217,9.039674,C
251.751448,-20.998516,9.040497,C
251.753629,-20.999654,9.040179,C
251.753480,-21.000666,9.039856,C
251.749368,-21.001636,9.039471,C
251.746758,-21.000856,9.039667,C
251.746966,-21.000875,9.039665,C
251.753515,-21.000833,9.039805,C
251.746360,-21.000598,9.039741,C
251.746343,-20.999000,9.040246,C
251.746344,-20.999357,9.040133,C
251.748850,-20.998338,9.040503,C
251.753266,-20.999125,9.040339,C
251.745922,-20.999778,9.039992,C
251.746724,-20.998832,9.040306,C
251.746087,-21.000374,9.039806,C
251.747646,-20.998502,9.040428,C
251.753508,-21.000639,9.039866,C
251.753671,-20.999587,9.040201,C
251.745963,-20.999532,9.040070,C
251.752326,-21.001292,9.039636,C
251.749961,-21.001721,9.039455,C
251.745992,-21.000124,9.039884,C
251.753689,-21.000467,9.039923,C
251.751143,-21.001724,9.039477,C
251.747236,-20.998999,9.040263,C
251.750540,-20.998436,9.040505,C
251.750659,-21.001740,9.039463,C
251.753705,-20.999502,9.040229,C
251.752444,-21.001371,9.039614,C
251.753160,-20.999310,9.040279,C
251.746141,-21.000436,9.039788,C
251.748324,-21.001502,9.039493,C
251.749259,-20.998275,9.040531,C
251.753442,-20.999292,9.040290,C
251.749426,-21.001668,9.039462,C
251.746281,-20.999211,9.040178,C
251.753815,-20.999513,9.040227,C
251.753696,-21.000169,9.040018,C
251.746272,-20.999320,9.040143,C
251.747190,-21.001138,9.039586,C
251.746391,-20.999313,9.040148,C
251.749916,-20.998407,9.040502,C
251.745838,-20.999802,9.039983,C
251.752784,-20.998961,9.040382,C
251.746201,-21.000529,9.039760,C
251.752774,-20.999107,9.040336,C
251.750163,-21.001656,9.039480,C
251.746290,-21.000131,9.039887,C
251.746054,-20.999875,9.039964,C
251.752705,-20.998835,9.040420,C
251.747063,-20.998699,9.040355,C
251.752651,-21.001368,9.039619,C
251.753915,-20.999809,9.040136,C
251.746575,-20.999073,9.040227,C
251.748429,-20.998468,9.040454,C
251.753771,-20.999717,9.040162,C
251.753819,-20.999879,9.040112,C
251.750319,-20.998441,9.040499,C
251.750360,-20.998335,9.040533,C
251.751319,-21.001621,9.039513,C
251.750509,-21.001741,9.039460,C
251.746606,-21.000366,9.039819,C
251.746144,-21.000156,9.039877,C
251.747207,-20.998633,9.040378,C
251.753597,-21.001028,9.039744,C
251.753939,-21.000466,9.039928,C
251.753092,-21.001099,9.039712,C
251.751462,-21.001417,9.039580,C
251.753576,-21.000780,9.039822,C
251.747827,-21.001297,9.039548,C
251.751271,-21.001651,9.039503,C
251.747352,-20.998761,9.040341,C
251.746697,-20.998939,9.040272,C
251.749572,-20.998287,9.040533,C
251.746941,-20.998798,9.040321,C
251.752638,-20.998801,9.040430,C
251.751199,-21.001634,9.039507,C
251.746305,-21.000583,9.039745,C
251.748371,-20.998392,9.040477,C
251.751504,-20.998456,9.040517,C
251.752925,-21.001324,9.039638,C
251.752134,-21.001282,9.039636,C
251.750244,-21.001580,9.039506,C
251.750206,-21.001737,9.039455,C
251.753451,-20.999326,9.040279,C
251.753238,-21.001191,9.039686,C
251.753587,-20.999824,9.040125,C
251.751631,-20.998635,9.040463,C
251.753828,-21.000499,9.039916,C
251.748357,-20.998440,9.040461,C
251.750367,-20.998317,9.040539,C
251.753952,-20.999888,9.040111,C
251.751500,-21.001677,9.039499,C
251.752398,-20.998755,9.040440,C
251.747187,-21.000926,9.039653,C
251.749279,-21.001613,9.039476,C
251.746950,-21.000703,9.039719,C
251.748425,-21.001190,9.039594,C
251.749710,-21.001677,9.039464,C
251.751100,-21.001576,9.039523,C
251.749168,-20.998395,9.040491,C
251.753489,-20.999890,9.040102,C
251.749115,-20.998303,9.040519,C
251.746372,-20.999227,9.040174,C
251.748541,-21.001363,9.039541,C
251.746216,-21.000253,9.039847,C
251.750902,-21.001672,9.039489,C
251.751861,-21.001556,9.039544,C
251.753870,-20.999694,9.040171,C
251.753942,-21.000051,9.040060,C
251.753708,-20.999409,9.040258,C
251.746253,-20.999293,9.040151,C
251.746247,-20.999555,9.040068,C
251.746125,-21.000157,9.039876,C
251.753222,-21.001217,9.039677,C
251.751926,-21.001345,9.039612,C
251.754094,-20.999993,9.040081,C
251.745938,-20.999528,9.040071,C
251.745971,-20.999395,9.040114,C
251.750322,-20.998390,9.040515,C
251.753213,-21.000758,9.039822,C
251.746770,-21.000847,9.039670,C
251.748501,-20.998370,9.040486,C
251.752251,-20.998836,9.040411,C
251.753776,-20.999600,9.040199,C
251.746102,-21.000061,9.039906,C
251.747550,-20.998595,9.040397,C
251.747308,-21.000830,9.039686,C
251.750450,-21.001577,9.039510,C
251.751394,-21.001588,9.039525,C
251.747296,-20.998563,9.040402,C
251.749262,-20.998286,9.040528,C
251.751384,-21.001563,9.039533,C
251.748470,-21.001517,9.039491,C
251.746493,-20.999452,9.040106,C
251.753516,-21.000720,9.039840,C
251.746333,-20.999801,9.039992,C
251.753197,-21.001211,9.039679,C
251.753960,-21.000448,9.039935,C
251.753605,-21.000726,9.039840,C
251.747837,-21.001087,9.039615,C
251.748324,-20.998552,9.040425,C
251.750531,-20.998435,9.040505,C
251.753527,-20.999345,9.040275,C
251.746343,-21.000381,9.039809,C
251.746940,-21.001023,9.039618,C
251.747058,-20.998859,9.040304,C
251.748181,-21.001447,9.039508,C
251.753351,-20.999329,9.040277,C
251.748025,-20.998394,9.040470,C
251.752768,-20.999193,9.040308,C
251.750021,-20.998473,9.040483,C
251.751262,-20.998531,9.040488,C
251.746290,-20.999664,9.040035,C
251.750690,-21.001620,9.039501,C
251.750492,-21.001642,9.039491,C
251.751150,-20.998443,9.040514,C
251.753961,-21.000073,9.040053,C
251.753619,-21.000967,9.039764,C
251.746061,-20.999978,9.039931,C
251.753645,-20.999765,9.040144,C
251.749130,-20.998340,9.040508,C
251.750591,-21.001649,9.039490,C
251.746781,-20.998963,9.040266,C
251.747570,-21.001190,9.039577,C
251.747537,-20.998666,9.040374,C
251.748772,-21.001581,9.039477,C
251.746616,-21.000560,9.039758,C
251.747013,-20.998847,9.040307,C
251.746104,-20.999756,9.040002,C
251.752026,-20.998686,9.040454,C
251.750704,-21.001484,9.039545,C
251.747534,-20.998526,9.040418,C
251.746445,-21.000725,9.039703,C
251.746995,-20.998756,9.040335,C
251.753187,-21.001128,9.039705,C
251.750491,-20.998381,9.040521,C
251.748611,-20.998418,9.040473,C
251.752045,-20.998615,9.040477,C
251.754025,-20.999840,9.040128,C
251.748727,-21.001559,9.039483,C
251.749199,-21.001560,9.039492,C
251.751002,-21.001492,9.039548,C
251.748607,-21.001375,9.039539,C
251.753303,-20.999306,9.040283,C
251.754075,-21.000527,9.039912,C
251.752627,-21.001264,9.039651,C
251.748142,-21.001375,9.039530,C
251.753667,-21.000043,9.040057,C
251.750835,-20.998602,9.040458,C
251.747540,-20.998827,9.040324,C
251.748527,-20.998407,9.040475,C
251.752051,-20.998743,9.040437,C
251.752721,-20.999050,9.040353,C
251.745986,-20.999993,9.039925,C
251.746845,-21.000736,9.039707,C
251.749662,-20.998388,9.040503,C
251.747654,-20.998676,9.040373,C
251.748971,-20.998417,9.040481,C
251.748726,-21.001547,9.039487,C
251.752456,-21.001509,9.039571,C
251.752944,-21.001216,9.039672,C
251.750313,-21.001696,9.039470,C
251.752080,-21.001569,9.039544,C
251.746192,-21.000303,9.039831,C
251.747705,-20.998487,9.040434,C
251.753242,-21.001129,9.039706,C
251.753245,-20.999269,9.040293,C
251.750172,-21.001564,9.039509,C
251.752410,-21.001442,9.039591,C
251.748592,-20.998338,9.040498,C
251.752685,-21.001387,9.039613,C
251.746811,-21.000909,9.039652,C
251.749753,-21.001629,9.039481,C
251.748087,-21.001442,9.039508,C
251.753212,-20.999257,9.040296,C
251.753951,-20.999823,9.040132,C
251.747314,-20.998650,9.040375,C
251.751666,-21.001603,9.039525,C
251.746470,-20.999161,9.040197,C
251.746866,-21.000938,9.039643,C
251.753950,-20.999908,9.040105,C
251.751365,-20.998434,9.040521,C
251.746088,-20.999437,9.040103,C
251.748740,-20.998305,9.040512,C
251.752823,-20.998977,9.040378,C
251.754123,-21.000339,9.039972,C
251.750859,-21.001696,9.039481,C
251.752358,-20.998934,9.040382,C
251.753453,-21.000611,9.039873,C
251.746722,-21.000579,9.039754,C
251.749313,-20.998485,9.040466,C
251.753831,-20.999724,9.040161,C
251.754029,-21.000251,9.039998,C
251.748390,-21.001414,9.039522,C
251.748091,-20.998676,9.040382,C
251.750572,-21.001675,9.039482,C
251.751596,-21.001647,9.039510,C
251.753116,-20.999264,9.040292,C
251.747863,-20.998466,9.040444,C
251.751939,-21.001352,9.039610,C
251.753249,-21.000776,9.039817,C
251.752943,-20.999054,9.040356,C
251.751406,-21.001477,9.039560,C
251.750977,-21.001653,9.039496,C
251.747115,-20.998786,9.040328,C
251.746901,-21.000651,9.039735,C
251.753151,-20.999261,9.040294,C
251.751554,-21.001647,9.039510,C
251.746795,-21.000839,9.039673,C
251.753815,-20.999607,9.040197,C
251.749990,-21.001719,9.039457,C
251.746614,-21.000755,9.039696,C
251.753949,-21.000267,9.039992,C
251.751679,-21.001331,9.039612,C
251.746566,-21.000779,9.039688,C
251.754004,-20.999722,9.040165,C
251.750457,-20.998458,9.040496,C
251.752055,-21.001492,9.039568,C
251.748923,-20.998391,9.040488,C
251.752865,-21.001157,9.039689,C
251.748187,-20.998546,9.040425,C
251.752214,-21.001410,9.039597,C
251.747718,-21.001277,9.039553,C
251.750318,-20.998397,9.040513,C
251.748099,-21.001294,9.039555,C
251.753810,-20.999560,9.040212,C
251.748414,-20.998502,9.040443,C
251.753870,-21.000129,9.040034,C
251.753277,-20.999256,9.040298,C
251.746567,-20.998976,9.040258,C
251.753252,-20.999216,9.040310,C
251.753004,-21.001037,9.039730,C
251.746355,-21.000198,9.039867,C
251.748414,-21.001416,9.039522,C
251.747302,-20.998583,9.040396,C
251.750889,-21.001503,9.039542,C
251.747579,-20.998690,9.040367,C
251.753987,-21.000259,9.039995,C
251.746683,-20.999084,9.040226,C
251.749195,-20.998383,9.040496,C
251.746340,-20.999156,9.040196,C
251.748932,-21.001461,9.039518,C
251.752605,-20.998792,9.040432,C
251.750924,-20.998501,9.040491,C
251.747482,-21.001089,9.039607,C
251.748110,-20.998427,9.040461,C
251.747131,-20.998599,9.040388,C
251.747245,-20.998861,9.040307,C
251.753427,-21.000956,9.039764,C
251.750334,-20.998362,9.040524,C
251.749123,-20.998483,9.040463,C
251.747589,-20.998613,9.040392,C
251.751040,-20.998380,9.040532,C
251.747368,-21.001052,9.039617,C
251.749436,-20.998336,9.040515,C
251.751461,-20.998523,9.040495,C
251.745958,-20.999899,9.039954,C
251.747358,-21.000826,9.039688,C
251.753933,-21.000537,9.039906,C
251.751659,-21.001440,9.039577,C
251.749504,-21.001537,9.039505,C
251.752516,-21.001496,9.039576,C
251.749562,-20.998377,9.040504,C
251.754111,-20.999938,9.040099,C
251.748340,-20.998493,9.040444,C
251.750970,-20.998475,9.040501,C
251.746092,-21.000143,9.039880,C
251.754069,-21.000349,9.039968,C
251.751412,-21.001524,9.039546,C
251.753391,-20.999168,9.040328,C
251.748917,-21.001583,9.039479,C
251.746188,-20.999796,9.039991,C
251.753190,-21.000994,9.039747,C
251.752332,-21.001322,9.039627,C
251.745929,-20.999703,9.040015,C
251.747998,-20.998630,9.040394,C
251.746068,-21.000153,9.039876,C
251.747199,-21.001106,9.039597,C
251.749366,-21.001413,9.039541,C
251.751828,-21.001581,9.039535,C
251.749570,-20.998310,9.040526,C
251.745966,-20.999408,9.040109,C
251.746534,-20.999009,9.040247,C
251.746712,-20.998846,9.040301,C
251.746163,-20.999325,9.040140,C
251.752201,-20.998773,9.040430,C
251.750223,-21.001745,9.039453,C
251.751633,-21.001515,9.039553,C
251.749906,-21.001705,9.039459,C
251.751675,-21.001627,9.039518,C
251.752589,-20.998763,9.040441,C
251.750958,-20.998353,9.040539,C
251.753677,-20.999431,9.040250,C
251.748374,-20.998459,9.040456,C
251.748360,-20.998416,9.040469,C
251.748055,-20.998453,9.040451,C
251.748733,-20.998417,9.040476,C
251.753177,-20.999148,9.040330,C
251.752269,-21.001337,9.039621,C
251.753195,-21.001064,9.039725,C
251.749816,-20.998379,9.040509,C
251.747873,-20.998616,9.040396,C
251.753427,-20.999472,9.040233,C
251.747869,-21.001319,9.039542,C
251.750549,-21.001600,9.039505,C
251.746011,-20.999470,9.040091,C
251.752797,-21.001416,9.039607,C
251.754006,-20.999877,9.040116,C
251.749827,-21.001713,9.039456,C
251.753549,-20.999342,9.040276,C
251.747045,-21.001030,9.039618,C
251.750059,-21.001625,9.039488,C
251.752045,-20.998648,9.040467,C
251.753861,-20.999743,9.040156,C
251.746880,-20.998823,9.040312,C
251.752972,-21.001290,9.039650,C
251.746107,-20.999285,9.040151,C
251.753777,-21.000275,9.039986,C
251.753056,-20.999048,9.040360,C
251.750153,-20.998353,9.040523,C
251.748570,-20.998373,9.040487,C
251.749592,-21.001506,9.039516,C
251.753478,-20.999242,9.040306,C
251.752583,-21.001349,9.039623,C
251.746550,-20.998870,9.040291,C
251.748863,-20.998417,9.040478,C
251.749126,-21.001551,9.039493,C
251.753755,-21.000517,9.039909,C
251.752723,-20.999126,9.040329,C
251.750135,-21.001584,9.039502,C
251.746313,-21.000017,9.039924,C
251.750420,-21.001545,9.039520,C
251.748742,-21.001417,9.039528,C
251.746363,-20.999943,9.039948,C
251.752579,-20.998825,9.040421,C
251.752859,-21.001223,9.039669,C
251.754167,-21.000197,9.040018,C
251.747605,-20.998610,9.040393,C
251.753924,-20.999607,9.040200,C
251.753450,-21.000802,9.039813,C
251.750415,-21.001640,9.039490,C
251.746029,-21.000166,9.039871,C
251.753525,-20.999363,9.040269,C
251.746280,-20.999056,9.040227,C
251.747030,-20.998778,9.040329,C
251.752438,-20.998953,9.040378,C
251.750629,-21.001744,9.039461,C
251.746949,-21.000867,9.039667,C
251.747178,-20.998795,9.040326,C
251.751977,-21.001554,9.039547,C
251.746586,-20.999113,9.040215,C
251.747628,-21.001109,9.039604,C
251.753918,-20.999951,9.040091,C
251.748378,-20.998411,9.040471,C
251.753593,-21.000943,9.039771,C
251.748052,-21.001317,9.039546,C
251.748505,-21.001419,9.039523,C
251.750738,-21.001709,9.039474,C
251.752914,-21.001320,9.039639,C
251.750833,-21.001675,9.039487,C
251.752541,-20.998935,9.040386,C
251.749089,-20.998462,9.040469,C
251.750448,-21.001675,9.039479,C
251.753571,-20.999514,9.040222,C
251.753976,-21.000343,9.039968,C
251.746233,-20.999568,9.040064,C
251.747633,-20.998472,9.040437,C
251.752154,-21.001516,9.039562,C
251.749384,-21.001642,9.039469,C
251.748472,-20.998529,9.040435,C
251.753433,-20.999446,9.040241,C
251.750612,-21.001666,9.039485,C
251.754029,-21.000195,9.040016,C
251.746340,-20.999579,9.040063,C
251.749215,-20.998428,9.040482,C
251.749573,-20.998469,9.040476,C
251.747150,-20.998649,9.040372,C
251.752829,-21.001397,9.039613,C
251.753514,-21.000894,9.039785,C
251.753184,-21.000949,9.039761,C
251.752185,-21.001301,9.039631,C
251.752583,-21.001413,9.039603,C
251.746654,-21.000664,9.039726,C
251.753307,-20.999295,9.040286,C
251.750970,-21.001521,9.039538,C
251.751594,-21.001371,9.039597,C
251.752846,-20.998939,9.040390,C
251.753604,-20.999995,9.040071,C
251.746331,-20.999934,9.039950,C
251.746155,-20.999678,9.040028,C
251.752041,-21.001468,9.039575,C
251.749301,-20.998293,9.040526,C
251.753523,-20.999292,9.040292,C
251.751347,-20.998509,9.040497,C
251.748997,-20.998417,9.040481,C
251.753763,-20.999562,9.040211,C
251.750236,-21.001494,9.039532,C
251.752999,-21.001076,9.039718,C
251.748207,-20.998360,9.040484,C
251.751468,-21.001618,9.039517,C
251.751943,-20.998743,9.040435,C
251.754090,-21.000142,9.040034,C
251.748905,-20.998466,9.040464,C
251.751597,-21.001592,9.039528,C
251.751526,-21.001577,9.039531,C
251.746459,-20.999984,9.039937,C
251.747429,-21.001115,9.039598,C
251.754017,-21.000484,9.039924,C
251.748826,-20.998308,9.040512,C
251.747389,-20.998726,9.040352,C
